,chi_sub,is_in_matts,name
2921,"12748    35.511799
Name: chi_sub, dtype: float64",0,cassan_7_20_405.det.lc.gz
2923,"12752    18.047916
Name: chi_sub, dtype: float64",0,cassan_7_31_546.det.lc.gz
2924,"12753    17.861342
Name: chi_sub, dtype: float64",0,cassan_7_31_915.det.lc.gz
2925,"12755    12.765116
Name: chi_sub, dtype: float64",0,cassan_7_34_1412.det.lc.gz
2926,"12756    35.822253
Name: chi_sub, dtype: float64",0,cassan_7_34_780.det.lc.gz
2927,"12757    12.137914
Name: chi_sub, dtype: float64",0,cassan_7_35_243.det.lc.gz
2929,"12760    7.11128
Name: chi_sub, dtype: float64",0,cassan_7_37_2794.det.lc.gz
2932,"12767    20.510083
Name: chi_sub, dtype: float64",0,cassan_7_48_1890.det.lc.gz
2933,"12768    39.904832
Name: chi_sub, dtype: float64",0,cassan_7_49_1770.det.lc.gz
2934,"12769    22.97077
Name: chi_sub, dtype: float64",0,cassan_7_49_734.det.lc.gz
2935,"12770    24.416878
Name: chi_sub, dtype: float64",0,cassan_7_4_1317.det.lc.gz
2936,"12772    14.089123
Name: chi_sub, dtype: float64",0,cassan_7_4_2741.det.lc.gz
2938,"12775    18.695804
Name: chi_sub, dtype: float64",0,cassan_7_50_503.det.lc.gz
2940,"12777    5.15617
Name: chi_sub, dtype: float64",0,cassan_7_56_1873.det.lc.gz
2941,"12779    36.289801
Name: chi_sub, dtype: float64",0,cassan_7_57_3024.det.lc.gz
2942,"12780    0.450011
Name: chi_sub, dtype: float64",0,cassan_7_58_210.det.lc.gz
2943,"12781    28.018768
Name: chi_sub, dtype: float64",0,cassan_7_58_2141.det.lc.gz
2944,"12783    24.323376
Name: chi_sub, dtype: float64",0,cassan_7_59_389.det.lc.gz
2945,"12786    10.137443
Name: chi_sub, dtype: float64",0,cassan_7_63_1153.det.lc.gz
2948,"12792    31.998531
Name: chi_sub, dtype: float64",0,cassan_7_73_1689.det.lc.gz
2950,"12794    11.862354
Name: chi_sub, dtype: float64",0,cassan_7_75_3092.det.lc.gz
2951,"12796    27.85673
Name: chi_sub, dtype: float64",0,cassan_7_76_2281.det.lc.gz
2953,"12798    24.817597
Name: chi_sub, dtype: float64",0,cassan_7_7_1039.det.lc.gz
2954,"12799    6.226516
Name: chi_sub, dtype: float64",0,cassan_7_7_2438.det.lc.gz
2955,"12800    15.089146
Name: chi_sub, dtype: float64",0,cassan_7_82_970.det.lc.gz
2956,"12804    18.596454
Name: chi_sub, dtype: float64",0,cassan_7_84_3195.det.lc.gz
2957,"12806    18.592698
Name: chi_sub, dtype: float64",0,cassan_7_85_91.det.lc.gz
2959,"12809    3.889542
Name: chi_sub, dtype: float64",0,cassan_7_99_3006.det.lc.gz
2961,"12811    17.358957
Name: chi_sub, dtype: float64",0,cassan_7_9_2446.det.lc.gz
2962,"12812    14.261465
Name: chi_sub, dtype: float64",0,cassan_7_9_465.det.lc.gz
2963,"12813    39.445685
Name: chi_sub, dtype: float64",0,cassan_8_100_2039.det.lc.gz
2964,"12815    17.339044
Name: chi_sub, dtype: float64",0,cassan_8_101_1733.det.lc.gz
2965,"12816    13.98996
Name: chi_sub, dtype: float64",0,cassan_8_102_2418.det.lc.gz
2967,"12818    21.060685
Name: chi_sub, dtype: float64",0,cassan_8_102_651.det.lc.gz
2968,"12820    34.717281
Name: chi_sub, dtype: float64",0,cassan_8_102_773.det.lc.gz
2969,"12821    9.423491
Name: chi_sub, dtype: float64",0,cassan_8_109_2079.det.lc.gz
2970,"12822    12.260392
Name: chi_sub, dtype: float64",0,cassan_8_110_159.det.lc.gz
2972,"12824    0.785929
Name: chi_sub, dtype: float64",0,cassan_8_113_2239.det.lc.gz
2973,"12826    12.218857
Name: chi_sub, dtype: float64",0,cassan_8_114_136.det.lc.gz
2974,"12828    9.72036
Name: chi_sub, dtype: float64",0,cassan_8_115_1452.det.lc.gz
2976,"12835    2.060263
Name: chi_sub, dtype: float64",0,cassan_8_125_2439.det.lc.gz
2978,"12837    3.004833
Name: chi_sub, dtype: float64",0,cassan_8_127_1277.det.lc.gz
2979,"12838    28.923174
Name: chi_sub, dtype: float64",0,cassan_8_136_1815.det.lc.gz
2984,"12849    4.606391
Name: chi_sub, dtype: float64",0,cassan_8_19_183.det.lc.gz
2985,"12850    20.936733
Name: chi_sub, dtype: float64",0,cassan_8_19_952.det.lc.gz
2989,"12860    17.090605
Name: chi_sub, dtype: float64",0,cassan_8_32_1906.det.lc.gz
2992,"12866    8.022827
Name: chi_sub, dtype: float64",0,cassan_8_46_1168.det.lc.gz
2994,"12869    18.395333
Name: chi_sub, dtype: float64",0,cassan_8_48_2212.det.lc.gz
2995,"12870    31.977816
Name: chi_sub, dtype: float64",0,cassan_8_48_2445.det.lc.gz
2996,"12872    4.644274
Name: chi_sub, dtype: float64",0,cassan_8_4_2963.det.lc.gz
2999,"12876    11.289353
Name: chi_sub, dtype: float64",0,cassan_8_57_2093.det.lc.gz
3000,"12878    14.144023
Name: chi_sub, dtype: float64",0,cassan_8_58_2598.det.lc.gz
3001,"12879    29.541872
Name: chi_sub, dtype: float64",0,cassan_8_5_2559.det.lc.gz
3002,"12880    7.932753
Name: chi_sub, dtype: float64",0,cassan_8_60_2824.det.lc.gz
3003,"12883    15.785146
Name: chi_sub, dtype: float64",0,cassan_8_61_167.det.lc.gz
3005,"12885    7.163081
Name: chi_sub, dtype: float64",0,cassan_8_69_35.det.lc.gz
3006,"12886    12.394612
Name: chi_sub, dtype: float64",0,cassan_8_6_2778.det.lc.gz
3007,"12887    19.282984
Name: chi_sub, dtype: float64",0,cassan_8_70_577.det.lc.gz
3009,"12893    7.706641
Name: chi_sub, dtype: float64",0,cassan_8_73_639.det.lc.gz
3011,"12895    11.553349
Name: chi_sub, dtype: float64",0,cassan_8_75_2814.det.lc.gz
3013,"12897    11.159593
Name: chi_sub, dtype: float64",0,cassan_8_76_2581.det.lc.gz
3014,"12898    31.044002
Name: chi_sub, dtype: float64",0,cassan_8_7_1783.det.lc.gz
3016,"12902    38.054647
Name: chi_sub, dtype: float64",0,cassan_8_84_3148.det.lc.gz
3019,"12905    14.106858
Name: chi_sub, dtype: float64",0,cassan_8_8_1683.det.lc.gz
3020,"12906    14.303645
Name: chi_sub, dtype: float64",0,cassan_8_8_2925.det.lc.gz
3022,"12910    15.974793
Name: chi_sub, dtype: float64",0,cassan_9_101_2201.det.lc.gz
3024,"12915    38.967588
Name: chi_sub, dtype: float64",0,cassan_9_109_2483.det.lc.gz
3025,"12917    13.949089
Name: chi_sub, dtype: float64",0,cassan_9_110_2557.det.lc.gz
3027,"12919    19.143959
Name: chi_sub, dtype: float64",0,cassan_9_111_1856.det.lc.gz
3028,"12920    3.469001
Name: chi_sub, dtype: float64",0,cassan_9_112_1552.det.lc.gz
3030,"12923    1.402533
Name: chi_sub, dtype: float64",0,cassan_9_113_3183.det.lc.gz
3033,"12928    11.166015
Name: chi_sub, dtype: float64",0,cassan_9_124_2700.det.lc.gz
3034,"12930    37.042884
Name: chi_sub, dtype: float64",0,cassan_9_126_2993.det.lc.gz
3035,"12931    24.686602
Name: chi_sub, dtype: float64",0,cassan_9_126_303.det.lc.gz
3036,"12932    22.026077
Name: chi_sub, dtype: float64",0,cassan_9_126_3297.det.lc.gz
3037,"12933    21.885479
Name: chi_sub, dtype: float64",0,cassan_9_136_1119.det.lc.gz
3038,"12935    17.036132
Name: chi_sub, dtype: float64",0,cassan_9_137_2184.det.lc.gz
3039,"12937    10.038377
Name: chi_sub, dtype: float64",0,cassan_9_139_652.det.lc.gz
3042,"12942    15.188161
Name: chi_sub, dtype: float64",0,cassan_9_151_148.det.lc.gz
3043,"12945    10.282249
Name: chi_sub, dtype: float64",0,cassan_9_18_2101.det.lc.gz
3044,"12948    3.308101
Name: chi_sub, dtype: float64",0,cassan_9_19_2917.det.lc.gz
3045,"12950    2.329436
Name: chi_sub, dtype: float64",0,cassan_9_21_1734.det.lc.gz
3046,"12951    7.713988
Name: chi_sub, dtype: float64",0,cassan_9_21_2684.det.lc.gz
3048,"12958    15.132787
Name: chi_sub, dtype: float64",0,cassan_9_34_700.det.lc.gz
3049,"12961    17.044436
Name: chi_sub, dtype: float64",0,cassan_9_37_2682.det.lc.gz
3051,"12963    15.485606
Name: chi_sub, dtype: float64",0,cassan_9_44_25.det.lc.gz
3052,"12964    10.131868
Name: chi_sub, dtype: float64",0,cassan_9_45_2126.det.lc.gz
3053,"12965    33.822303
Name: chi_sub, dtype: float64",0,cassan_9_45_2557.det.lc.gz
3054,"12967    19.390821
Name: chi_sub, dtype: float64",0,cassan_9_46_3014.det.lc.gz
3056,"12970    37.80747
Name: chi_sub, dtype: float64",0,cassan_9_4_1623.det.lc.gz
3057,"12971    4.774872
Name: chi_sub, dtype: float64",0,cassan_9_4_2846.det.lc.gz
3058,"12973    11.134805
Name: chi_sub, dtype: float64",0,cassan_9_50_2641.det.lc.gz
3060,"12975    16.015743
Name: chi_sub, dtype: float64",0,cassan_9_58_449.det.lc.gz
3062,"12982    11.73026
Name: chi_sub, dtype: float64",0,cassan_9_61_1547.det.lc.gz
3063,"12983    14.065374
Name: chi_sub, dtype: float64",0,cassan_9_61_53.det.lc.gz
3064,"12984    6.284412
Name: chi_sub, dtype: float64",0,cassan_9_63_1086.det.lc.gz
3065,"12985    13.654811
Name: chi_sub, dtype: float64",0,cassan_9_63_1485.det.lc.gz
3067,"12989    15.714188
Name: chi_sub, dtype: float64",0,cassan_9_70_1544.det.lc.gz
3068,"12990    8.044576
Name: chi_sub, dtype: float64",0,cassan_9_70_184.det.lc.gz
3069,"12991    16.67683
Name: chi_sub, dtype: float64",0,cassan_9_70_1888.det.lc.gz
3072,"12998    13.984355
Name: chi_sub, dtype: float64",0,cassan_9_86_2479.det.lc.gz
3073,"13000    13.244507
Name: chi_sub, dtype: float64",0,cassan_9_88_2518.det.lc.gz
3075,"13006    16.138351
Name: chi_sub, dtype: float64",0,cassan_9_99_2342.det.lc.gz
3076,"13007    15.222167
Name: chi_sub, dtype: float64",0,cassan_9_9_2104.det.lc.gz
3077,"13009    8.823781
Name: chi_sub, dtype: float64",0,cassan_9_9_2528.det.lc.gz
